top-1 output,BFA iteration
[7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 1 7 7 7 7 7 7 1 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[1 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 1 1 7 1 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[1 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 1 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 2 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 1 7 1 7 7 7 1 7 1],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 7 7],24
[7 7 7 7 7 1 7 7 1 7 7 1 7 7 1 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7],24
[7 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7],24
[7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7 7 7 7 7 1 7 1 7 7 7 1 7 7 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 1 7 7 7 7 1 7 1 7 7 7 1 7 7 7 7 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 1 1 7 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 2 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 1 7 1 1 7 7 1 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7],24
[7 7 7 1 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 7 1 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 1 7 7 1 7 7 7 7],24
[7 7 7 7 7 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7 7 7 7 1 7 7 7 7],24
[7 1 7 1 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7 1 1 1 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 1 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7],24
[7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 1 7 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 1 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 1 7 7 7 7 7 7 7 7 1 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 1 7 7 1 7 7 7 7 7],24
[7 1 7 7 7 7 1 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 1 7 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 1 7 7 7 7 1 7 1 7 1 7 7 7 7 7 7 7 1 7 7 1 7 7 7 1 7 7 7 7],24
[7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 1 7 7 7 7 1 7 7 1],24
[7 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 1 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7],24
[7 7 1 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 1 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 1 1 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 1 1 1 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 1 7 1 7 7 7 1 7 7 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 4 7 1 7 7 1 1 7],24
[1 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 1 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 1 7 7 7 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 1 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7 7 7 4 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 1 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 4 7 7 7 7 7 7 1 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 7 7 1 1 1],24
[7 7 1 1 7 7 7 7 7 1 7 7 7 7 7 1 7 1 7 7 7 7 1 7 7 7 7 7 7 1 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 1 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 1 7 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 1 1 7 7 7 7 7 1 7 7 1 7 7 7 7 7 1 7 1 7 7 1 7 1 1 7 7 1 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 2 7 7 1 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7],24
[7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7],24
[1 7 7 7 7 7 7 1 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 1 7 7 1 7 1 7 7 7 7 1 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[1 7 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 1 7 1 7 7 7 7 7 4 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 1 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 1 1 7 7 7],24
[7 1 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 1 7 7 7 1 7 7 7 7],24
[7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7],24
[7 7 7 7 7 1 7 1 7 1 7 7 1 1 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[7 7 1 7 7 1 7 1 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1 7 1 7 7 7 7 7 1 7 7 7 7 7 7 7],24
[7 7 7 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 1 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1],24
[7 7 7 7 7 7 7 7 1 7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 1 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 1 1 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 1 7 7 7 7 7],24
[2 7 1 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 1 1 1 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1],24
[7 7 1 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1],24
[7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1],24
[7 1 7 7 7 7 7 7 7 7 1 7 7 1 4 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7],24
[1 7 7 7 7 7 7 7 1 1 7 7 7 7 7 1 7 1 1 7 7 7 7 7 7 4 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7 7],24
[7 7 1 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7],24
[7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 1 7 7 1 7 7 7 7 7 7],24
[7 7 7 1 7 7 7 1 7 7 7 7 1 7 7 1 1 7 7 7 7 1 7 1 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 1 7 7 7 4 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 1 1 1 7 7 7 1 7 7 7 1 7 7 7 1 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7],24
[1 7 7 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 1 7 7 1 1],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7],24
[7 7 1 7 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 1 1 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 1 7 7 7 7 1 7 7 1 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 1 7],24
[7 7 7 7 7 7 7 7 7 1 7 7 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7 7 1 7 7 1 7 7 7 7 7 7 7],24
[7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],24
[7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 7 7 1 7 7 7 7],24
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7],24
[7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7],24
[7 7 7 7 7 7 7 7 1 7 7 7 1 1 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7],24
